pgc,al2000,de2000,ring
43101,12.7777425,54.5342012,R
43111,12.779539,9.8505084,R
43153,12.7886998,0.4048007,R
43242,12.8066173,22.2278831,R
43254,12.8063737,8.4874421,R
43312,12.8163201,40.5959119,R
43455,12.8411297,27.4349139,R
43539,12.8572684,27.4212745,R
43610,12.8667687,26.1591928,R
43619,12.8691635,27.4772533,R
43622,12.8684725,39.8182802,R
43749,12.8841488,32.107087,R
43798,12.8914327,2.1683519,R
43930,12.90916,28.3767525,R
43950,12.9122074,8.0531055,R
44043,12.9236217,27.7980561,R
44144,12.9410657,26.9874698,R
44212,12.9471327,27.0939425,R
44233,12.9518798,4.5916284,R
44391,12.9651077,27.4906809,R
44394,12.9673313,26.8595651,R
44534,12.9838353,26.8157278,R
44671,12.997821,1.6403528,R
44739,13.004946,27.3875447,R
44772,13.0092375,10.1300457,R
44806,13.011851,36.3455391,R
44816,13.0160242,19.6869552,R
44822,13.0138659,27.405781,R
44866,13.0180654,9.7568821,R
44877,13.0204587,58.1122778,R
44885,13.0215549,27.8090139,R
44912,13.0248648,36.3616902,R
44981,13.0364613,4.225294,R
45089,13.0548344,38.0468778,R
45093,13.0558959,14.3774283,R
45147,13.0688094,19.2105708,R
45160,13.0697946,27.490425,R
45163,13.069962,61.1947454,R
45199,13.075612,7.8097089,R
45301,13.0947332,33.1789352,R
45325,13.0996419,25.4657318,R
45383,13.1093025,61.4554842,R
45421,13.1174998,13.0747903,R
45464,13.1251294,36.3780265,R
45484,13.1285564,24.8105809,R
45528,13.1386516,45.3616976,R
45583,13.1484707,62.3063451,R
45591,13.1510155,-0.7659923,R
45601,13.1541491,8.5317102,R
45617,13.1585028,62.1628021,R
45629,13.1588602,0.8570288,R
45630,13.1596734,4.9505801,R
45646,13.1604962,59.2941007,R
45810,13.1968719,10.6022276,R
45863,13.2071872,28.5377255,R
45866,13.2038319,58.5375419,R
45888,13.2101503,60.9766065,R
45891,13.2126045,46.9349694,R
45910,13.2173579,25.953851,R
45965,13.2274016,25.9510048,R
45995,13.2317125,6.9608362,R
46035,13.2405785,50.9791993,R
46095,13.2522828,30.4037956,R
46131,13.259686,29.6760743,R
46176,13.2683899,41.5011377,
46184,13.2710993,30.2645309,R
46202,13.2743763,31.0315327,R
46229,13.2783096,21.9798034,R
46331,13.3015096,33.8272027,R
46428,13.3183177,31.1480526,R
46472,13.327167,40.3861355,R
46542,13.3404484,30.6030231,R
46649,13.3599794,15.3215482,R
46723,13.377142,32.2443008,R
46757,13.3805518,38.7184622,R
46813,13.39679,43.3012089,R
46855,13.4056113,32.8481605,R
46868,13.4080255,14.0925873,R
46872,13.4070689,30.9593108,R
46924,13.4181616,-0.9030639,R
46989,13.4325593,31.6182486,R
47113,13.4513017,41.9572556,R
47300,13.4822679,22.2926928,R
47308,13.4842307,-0.0435582,R
47357,13.4905121,11.9098395,R
47358,13.491477,11.6248119,R
47369,13.4934576,32.4007213,R
47380,13.4951254,31.9870574,R
47464,13.5086908,12.5194667,R
47497,13.5135456,34.6402706,R
47503,13.5143574,-1.778714,R
47516,13.5181965,34.6855262,R
47559,13.5271376,46.1508994,R
47641,13.5418799,1.84767,R
47678,13.5470128,7.170057,R
47697,13.5516723,32.5912774,R
47702,13.5510899,17.5970839,R
47704,13.5508247,37.1961051,R
47709,13.5514881,-1.0357608,R
47731,13.5555953,51.4903639,R
47758,13.5612873,-2.742219,R
47768,13.5638488,3.3158243,R
47797,13.5694901,13.1629455,R
47817,13.5718698,34.8631504,R
47899,13.5874453,25.0447451,R
47919,13.591945,66.1252465,R
47954,13.5951063,13.330872,R
48073,13.6151352,17.4000323,R
48088,13.6162719,0.2256922,R
48114,13.6234959,9.0235395,R
48187,13.6374669,21.7867966,R
48195,13.6386324,26.1985082,R
48229,13.6444508,61.749256,R
48241,13.645589,26.3285378,R
48248,13.645242,45.3659834,R
48308,13.6611862,35.023426,R
48360,13.6711384,5.0763282,R
48377,13.674217,4.7737732,R
48383,13.675292,26.3074018,R
48385,13.6756075,-0.4393739,R
48427,13.688417,24.4961723,R
48432,13.6864291,30.3781118,R
48551,13.7072853,26.5368033,R
48591,13.7170987,17.8867681,R
48749,13.7524138,41.5033236,R
83535,12.1491269,35.518538,R
83764,13.0422132,28.4393928,R
83971,13.4274449,32.5778714,R
94018,12.9701565,30.3762199,R
94227,12.4645424,9.0579169,R
94230,12.4845864,8.6623002,R
104668,12.4774051,-2.9694601,R
104680,12.3301791,-3.4330031,R
116761,12.6355973,-3.2484204,R
117058,12.8150194,-2.5873137,R
117364,12.9732514,-2.6702353,R
117627,13.2919157,-2.7622056,R
125866,12.1971465,-2.6662978,R
135817,13.0608191,2.7264633,R
139760,12.2175904,21.0240469,R
139839,12.4471121,1.5735973,R
140033,12.9230679,31.7274999,R
140149,13.2164533,22.4264781,R
169079,12.3389708,13.4954361,R
169887,12.6580906,26.6367318,R
1069946,12.8343751,-3.5367314,R
1093833,13.3754864,-2.3769081,R
1095478,13.0714074,-2.3161396,R
1098456,13.4759281,-2.2156153,R
1101060,12.8912991,-2.1252307,R
1105637,13.4961958,-1.9512343,R
1107364,13.5377057,-1.8852736,R
1116237,12.550581,-1.5404575,R
1120374,13.3322876,-1.366005,R
1121601,13.4781619,-1.3176697,R
1123294,13.7479487,-1.2478844,R
1126186,13.3754629,-1.1245301,R
1127814,13.6586442,-1.058164,R
1129683,13.3204957,-0.9877227,R
1130853,13.3485187,-0.9411925,R
1133616,13.2017796,-0.8306621,R
1135507,13.3914019,-0.7552056,R
1137394,13.2742695,-0.6790857,R
1137663,13.3530804,-0.6664066,R
1140043,13.5069721,-0.5725977,R
1156108,13.4805694,0.0608196,R
1156194,12.1365855,0.0636519,R
1156400,13.3922288,0.0718256,R
1156796,13.7480284,0.089034,R
1162634,12.8033978,0.3127529,R
1163619,13.1011145,0.3471069,R
1164444,12.1344023,0.3787811,R
1165134,13.5330677,0.4065859,R
1165293,13.5443361,0.413142,R
1165752,13.7594633,0.4315873,R
1165959,13.6955818,0.440181,R
1166262,13.4455063,0.4513862,R
1180356,12.3951739,0.96217,R
1182883,13.0084427,1.0464907,R
1186170,13.2190588,1.1535189,R
1195793,13.2182771,1.4655268,R
1195966,13.4561287,1.4718419,R
1196449,12.1341283,1.4876207,R
1197187,12.6922251,1.5136393,R
1197928,13.3466638,1.5378117,R
1198100,12.8307701,1.5444851,R
1206876,12.5941309,1.8203245,R
1207890,12.7445277,1.8486016,R
1216858,13.6951355,2.128731,R
1218117,13.488193,2.1670085,R
1221881,13.1677125,2.2827124,R
1224876,12.5803115,2.3749036,R
1229228,12.8472848,2.5110412,R
1231098,13.5739471,2.571614,R
1233957,13.6189004,2.6633679,R
1234907,13.4840315,2.6950449,R
1237402,13.070126,2.7863662,R
1244219,13.7475117,3.0601452,R
1248883,12.9248148,3.2779831,R
1250678,13.3070323,3.3604788,R
1251585,12.4313909,3.4056107,R
1253193,13.1425583,3.4868707,R
1260825,12.2359441,3.9279947,R
1264052,13.6955493,4.1404287,R
1266767,13.4528411,4.3323711,R
1269043,13.1559378,4.4981533,R
1269122,13.7593869,4.5036229,R
1273992,12.3183491,4.8346528,R
1275345,12.5097839,4.9222751,R
1278613,12.535929,5.1346713,R
1279087,13.1936368,5.1649421,R
1279309,12.5621828,5.1788751,R
1279704,12.174642,5.204097,R
1280095,13.4652864,5.2288064,R
1281697,12.1955199,5.3312964,R
1284861,13.1982743,5.5273164,R
1288620,13.6561165,5.7576434,R
1289974,13.3467466,5.8354367,R
1290779,13.1165346,5.8874309,R
1295861,13.2540964,6.173218,R
1311616,12.8089055,6.9933841,R
1313421,12.7816055,7.081207,R
1313947,12.9959734,7.1042582,R
1313996,13.4309147,7.1067623,R
1316685,12.2217729,7.2246808,R
1322017,13.569213,7.4475396,R
1322879,13.6552121,7.481082,R
1323121,13.0128528,7.4904291,R
1325567,13.6762485,7.5836517,R
1327533,12.1923175,7.6600648,R
1327976,13.1830895,7.6778864,R
1328490,13.4244107,7.6970119,R
1342581,13.5172525,8.2421698,R
1344452,12.3475278,8.3216236,R
1345858,12.8267351,8.3888158,R
1352137,12.2567827,8.705795,R
1352693,13.7594987,8.7338936,R
1352733,12.9530751,8.7357396,R
1353134,12.7431588,8.7556647,R
1355781,12.9601284,8.8980309,R
1359588,12.5327875,9.0989727,R
1360825,13.6644253,9.1688856,R
1361801,12.338021,9.2270728,R
1362848,12.4705143,9.2881132,R
1365232,13.712762,9.4468909,R
1366111,13.6760687,9.5068026,R
1369596,13.065227,9.7551747,R
1370962,13.2596172,9.8545446,R
1371190,13.1227559,9.8692627,R
1372217,12.8890035,9.9346715,R
1373983,12.5127692,10.0598974,R
1375542,13.092287,10.1644927,R
1382073,13.1530157,10.6171531,R
1385120,13.5276703,10.8305261,R
1386351,13.5629161,10.9181272,R
1387295,13.1138717,10.9868798,R
1396861,12.3108946,11.6594672,R
1402966,12.2898106,12.0521776,R
1408666,12.9716953,12.3908807,R
1412456,12.6473099,12.5959216,R
1416063,12.6957971,12.7818797,R
1416731,12.6986227,12.8148886,R
1418047,12.800873,12.8813551,R
1420183,12.6498658,12.9812866,R
1421189,13.4077086,13.0257585,R
1430260,13.5668933,13.4071797,R
1434386,13.0266292,13.5663357,R
1441102,13.2324756,13.8077257,R
1446358,12.2038556,13.9956067,R
1452460,13.4930942,14.220452,R
1457504,13.7334565,14.4148879,R
1458265,13.4861074,14.4446883,R
1468718,12.2037207,14.8494615,R
1471087,13.5903565,14.9426209,R
1479235,12.2849087,15.2400698,R
1480750,13.1741533,15.2952006,R
1480892,13.6830312,15.3002371,R
1483438,12.2205813,15.393512,R
1501438,13.1758844,16.1303571,R
1504002,13.4158137,16.2356359,R
1505903,12.9416065,16.3187781,R
1506545,13.316814,16.3456533,R
1507666,12.2713458,16.3905019,R
1509831,13.7439941,16.4819582,R
1510423,12.2353777,16.5078859,R
1511192,13.1461739,16.5392764,R
1517089,12.1740631,16.7910483,R
1523966,13.4572427,17.0730214,R
1528724,13.4886052,17.2697379,R
1531871,12.2413227,17.4018569,R
1536403,13.1511407,17.5884156,R
1538207,13.3287431,17.6581242,R
1542633,13.1155256,17.8219939,R
1543941,12.1876448,17.8683012,R
1547685,13.4528007,18.0091723,R
1567332,13.6880428,18.6943943,R
1567964,13.6639344,18.7147673,R
1568612,13.6714802,18.7352003,R
1577331,13.3467649,19.0030221,R
1584570,12.6857532,19.2192513,R
1586118,12.2249233,19.2641208,
1594834,13.2780805,19.5047861,R
1606075,13.2996988,19.8038209,R
1615277,13.6404809,20.0694775,R
1617675,12.4280134,20.1378986,R
1617685,12.4044878,20.1383237,R
1630892,12.8926079,20.5692752,R
1633856,12.1095969,20.6953896,R
1638342,13.3196154,20.8998991,R
1638771,13.041553,20.9192492,R
1639794,13.2083643,20.9667041,R
1643746,12.5781059,21.1444525,R
1646300,12.6377411,21.2614634,R
1650205,13.4809222,21.4474712,R
1654786,12.8631361,21.6705812,R
1655231,12.4928544,21.6937394,R
1656210,13.1595295,21.739562,R
1662705,13.5099811,22.0576028,R
1663911,13.1629299,22.1195906,R
1663982,13.0789333,22.1238573,R
1669474,12.1405012,22.4165841,R
1677461,13.3302927,22.8670048,R
1680422,12.1797633,23.0440964,R
1681132,13.3628958,23.0826591,R
1685788,13.493867,23.3449217,R
1691234,12.5483021,23.6549028,R
1691728,13.1465516,23.6817097,R
1696604,13.3561728,23.9437818,R
1697270,12.8777999,23.977266,R
1701159,12.967742,24.1656031,R
1703995,13.0010107,24.2914081,R
1707956,13.6341992,24.4668082,R
1708622,13.2841171,24.4942096,R
1710242,13.7028765,24.5579455,R
1712300,13.1332307,24.6355962,R
1712531,12.5682299,24.6442895,R
1716663,12.6964476,24.7968473,R
1738065,13.5483036,25.479818,R
1739784,12.1301022,25.5251629,R
1744837,12.7150009,25.662132,R
1750004,13.6250012,25.7913242,R
1754042,12.1184507,25.8942449,R
1763246,13.5955704,26.1162359,R
1768742,12.9756243,26.2437099,R
1772167,13.0666071,26.3320356,R
1775891,12.9947913,26.4282434,R
1786404,13.1633894,26.7248243,R
1807688,13.7036618,27.4236592,R
1812234,13.6509835,27.5789659,R
1820121,13.595842,27.8676106,R
1825558,12.2990476,28.0738159,R
1828726,12.3167951,28.186542,R
1838882,12.3031866,28.5444028,R
1840180,12.5532651,28.5882234,R
1841051,13.3056062,28.6189219,R
1843748,12.5496575,28.7123958,R
1844982,12.7520672,28.7549643,R
1852618,12.1767052,29.00037,R
1855868,12.7852286,29.1064682,R
1858225,13.2505216,29.1803066,R
1877919,12.7312135,29.7808847,R
1883881,12.3500093,29.9384468,R
1895180,13.4345021,30.2233007,R
1903435,13.5519425,30.4293257,R
1914504,12.338676,30.705033,R
1916210,13.3161516,30.7455786,R
1920671,12.4853546,30.8500172,R
1926456,13.4202591,30.9835796,R
1932572,13.6361483,31.1200376,R
1936723,12.9533741,31.2111241,R
1943623,13.5904556,31.3627019,R
1945766,13.7214897,31.4089513,R
1960839,12.2623729,31.7188839,R
1972071,13.0297726,31.9391558,R
1973738,13.1230641,31.9718473,R
1974146,12.4396118,31.9819426,R
1979214,12.8819813,32.0808923,R
1989359,13.5438505,32.2766487,R
1991392,13.5497559,32.3204385,R
2009881,12.1082231,32.7270358,R
2010757,13.0706948,32.7489408,R
2010846,13.394355,32.751031,R
2023226,13.5397533,33.0975441,R
2025748,13.3627533,33.1830044,R
2026211,12.5573721,33.2009244,R
2029069,13.580642,33.3093264,R
2036629,13.4913797,33.6643783,R
2037074,13.6613012,33.6893145,R
2042618,13.0283055,34.0207784,R
2042848,13.2089274,34.0352143,R
2047626,13.2081995,34.3382489,R
2049752,13.3033547,34.4725575,R
2052082,13.6128531,34.6271346,R
2055503,13.1776174,34.8477334,R
2058349,12.2923897,35.0319127,R
2058814,13.712344,35.0628913,R
2069345,12.3282202,35.7442233,R
2070180,12.2264606,35.8001419,R
2071462,13.5950589,35.8815833,R
2071686,12.8523301,35.8971904,R
2073411,12.2437508,36.0034328,R
2075010,13.6668604,36.1021799,R
2075150,13.3514652,36.1121011,R
2075883,12.4002962,36.155876,R
2076782,12.5987636,36.2100536,R
2079555,12.1249126,36.3746262,R
2080212,13.5409688,36.4150329,R
2086225,12.4731487,36.7488534,R
2090229,12.4600355,36.9647181,R
2102613,12.1862105,37.5153341,R
2103745,13.1220698,37.559477,R
2126481,12.5645824,38.4177997,R
2128953,13.0848589,38.5064197,R
2135758,13.5652362,38.7572872,R
2139891,12.9940263,38.9317653,R
2141955,13.0612332,39.0286991,R
2145590,13.3348163,39.2146484,R
2147789,13.595479,39.328724,R
2148234,12.5778204,39.3527631,R
2157049,12.973032,39.8750598,R
2159381,13.5382235,40.0226324,R
2160788,12.4506633,40.1128383,R
2162396,13.1940176,40.2119304,R
2162765,13.3925455,40.2348265,R
2163121,13.6106924,40.2580096,R
2176345,13.7347751,41.1420978,R
2177344,13.2168954,41.206869,R
2179285,13.0432589,41.3233688,R
2185272,12.2825533,41.6939197,R
2189530,13.3798439,41.9407998,R
2189618,12.310009,41.9451889,R
2191615,13.3694188,42.0569456,R
2193584,13.5970753,42.166515,R
2200842,12.380965,42.5351809,R
2201127,12.185469,42.5481357,R
2202294,12.5508172,42.6047905,R
2203349,12.2666092,42.653464,R
2205415,12.1757634,42.7519785,R
2208663,12.6823714,42.9056939,R
2218216,13.5773617,43.3321992,R
2220747,13.1874579,43.4382077,R
2224480,13.1056154,43.5942319,R
2225392,12.6466711,43.6331823,R
2228634,12.7542123,43.7660903,R
2250841,13.2366638,44.7366411,R
2255811,12.7908863,44.953958,R
2257274,13.0210763,45.0215393,R
2257366,12.2757969,45.0265651,R
2257403,13.1132155,45.0282482,R
2260997,12.1824744,45.2117762,R
2270569,13.7225046,45.7957625,R
2271298,13.5964924,45.8437644,R
2285942,13.3692278,46.7158092,R
2288242,13.4400607,46.8526809,R
2289559,13.455807,46.9310397,R
2294311,13.4447724,47.2120173,R
2297523,12.5891673,47.4013783,R
2301113,12.5187588,47.6043053,R
2304752,12.6043487,47.8070298,R
2308614,12.8964206,48.0037139,R
2313148,13.0009325,48.2339487,R
2315502,12.147977,48.3481834,R
2318147,13.1854721,48.4676868,R
2325734,13.1976926,48.7911965,R
2328319,13.3354036,48.8980404,R
2332905,12.1435218,49.0778945,R
2333818,12.9529153,49.1114915,R
2334322,13.6264609,49.1291397,R
2337343,12.8529219,49.2416582,R
2343604,12.7241495,49.459501,R
2344739,13.019225,49.4973408,R
2350484,12.1752414,49.6894931,R
2354239,12.8018698,49.8131552,R
2354879,12.4383474,49.8347905,R
2358346,12.8919914,49.9500793,R
2360251,12.1425496,50.0138082,R
2360255,13.662016,50.0135942,R
2362174,12.3580515,50.0794893,R
2366633,12.5747395,50.2250758,R
2367887,13.485493,50.2662457,R
2368647,13.5843279,50.2911933,R
2370429,12.9279704,50.3509187,R
2374656,12.2043397,50.4936638,R
2382770,12.3324743,50.8193179,R
2383417,13.2427189,50.8499259,R
2383821,13.0155157,50.8673057,R
2384976,12.921165,50.9202202,R
2385943,13.5090823,50.9674636,R
2387943,12.4717725,51.0765021,R
2389124,12.7736026,51.1442143,R
2390117,12.6209962,51.2007727,R
2390702,13.0670883,51.2326544,R
2398294,13.3996336,51.6859589,R
2402010,12.4520032,51.8871581,R
2413051,13.4970577,52.3619776,R
2413792,12.608033,52.3929164,R
2413868,13.6796032,52.3951732,R
2419669,13.4410541,52.6286092,R
2430181,12.178494,53.0372558,R
2433293,13.5471982,53.1590105,R
2433701,12.7988157,53.1747352,R
2448423,12.756484,53.7021905,R
2449917,12.8653956,53.7562174,R
2457708,13.3598942,54.0293758,R
2474143,13.6275556,54.5901916,R
2482048,13.0730261,54.839723,R
2489943,12.8212745,55.0822128,R
2494960,13.0842182,55.2282777,R
2497348,13.6716018,55.3019753,R
2503529,13.5289718,55.4782703,R
2507012,13.7510423,55.5760565,R
2507704,13.6754092,55.5953769,R
2527890,12.4010802,56.1681737,R
2546851,13.1239513,56.7579983,R
2565537,12.1087259,57.4410456,R
2569337,12.8023891,57.6486695,R
2572285,13.6532904,57.9007473,R
2575900,13.7086448,58.2107344,R
2577222,13.6517675,58.3154939,R
2578470,13.4575949,58.4176657,R
2582256,13.1646976,58.7426184,R
2589383,13.709643,59.3459248,R
2596186,12.1331585,59.9534296,R
2601326,13.5647095,60.3763215,R
2603786,12.4185855,60.5590446,R
2607409,13.7157883,60.8228777,R
2617893,13.510088,61.4341785,R
2619528,13.4989903,61.5227478,R
2619645,13.2859305,61.5286036,R
2619867,13.5853394,61.5415397,R
2629869,13.2460141,62.0660175,R
2631057,13.6182366,62.1272891,R
2632321,13.0802447,62.1927913,R
2634534,13.265473,62.316732,R
2640030,13.0921197,62.6165692,R
2656707,13.6733842,63.4990665,R
2665734,12.8911364,64.2225778,R
2666257,12.2592076,64.2672685,R
2669591,12.6420401,64.5823646,R
2671441,12.7683647,64.7669666,R
2673156,13.0649582,64.9539757,R
2676992,12.8413397,65.3832727,R
2679484,12.261382,65.6593872,R
2721727,12.3516312,68.6533213,R
2816048,13.3210899,54.6017677,R
2816848,12.9353729,13.3657719,R
3086758,13.2479231,60.6602074,R
3086856,12.172803,57.8354974,R
3087038,13.2968391,55.6943949,R
3087042,13.4933883,55.0947985,R
3087098,13.2462588,54.0873941,R
3087139,13.220825,53.2053637,R
3087265,13.398127,51.4353166,R
3087271,13.6123267,51.5445677,R
3087336,13.130807,50.2564022,R
3087449,13.4952242,47.8847039,R
3087761,12.6493068,43.5508529,R
3088992,13.3264676,31.657798,R
3089142,12.1237657,29.146796,R
3089313,12.283167,27.0962267,R
3089517,13.4325683,24.8372415,R
3089975,12.2565931,20.3537996,R
3089983,12.5694526,20.2112083,R
3090111,13.4302968,19.0973798,R
3090231,13.12907,17.8010491,R
3090366,12.7825353,17.142028,R
3090643,13.0561093,14.7430039,R
3090868,13.4363838,13.2624495,R
3091146,13.2177122,10.836469,R
3091849,12.9352053,5.998374,R
3096106,12.1992989,5.9669753,R
3098121,12.4719186,28.2765241,R
3122925,13.7520752,3.0148977,R
3140488,12.857044,66.6006302,R
3140777,12.8925966,67.1495731,R
3385009,13.3501723,62.4426752,R
3396406,13.5882001,3.8106729,R
3401864,12.2482678,53.0895152,R
3401999,12.4235323,52.5281208,R
3411776,12.1922356,50.8920091,R
3477398,12.3453709,50.8575131,R
3477589,12.3827323,10.1404831,R
3479233,12.647656,57.6494787,R
3479851,12.8185796,50.1261366,R
3481109,13.1820234,56.6997717,R
3481135,13.1891021,57.8172433,R
3481246,13.2247001,53.646191,R
3482579,13.5931541,54.3806837,R
3549313,12.2796779,41.4094886,R
3549381,12.2909189,42.4687435,R
3549988,12.4231639,43.0182932,R
3551609,12.7886804,15.4300667,R
3551780,12.8307993,46.7973986,R
3555190,13.3497522,45.4465351,R
3555407,13.3815135,14.7705564,R
3556076,13.5026758,12.3189201,R
3556099,13.5075482,45.4736814,R
3583129,12.3865221,47.7407762,R
3782460,12.1064544,19.114797,R
3782686,12.1170637,20.325313,R
3783568,12.1652598,25.727467,R
3784428,12.2152302,26.8936565,R
3784930,12.241889,26.9409482,R
3785339,12.2641227,14.8546914,R
3785662,12.2805775,27.1545669,R
3786027,12.3005378,5.4111782,R
3786995,12.3466606,27.5298746,R
3787208,12.3569729,24.1333327,R
3787380,12.3645229,24.354539,R
3787399,12.3651223,31.6808526,R
3788358,12.4121265,25.3618487,R
3788548,12.4206239,16.1203251,R
3788567,12.4215301,22.7171355,R
3788600,12.4223662,25.500831,R
3788789,12.4316674,24.3154681,R
3788995,12.4412307,25.5291108,R
3789057,12.443816,33.5126374,R
3789079,12.4446842,25.1193003,R
3789697,12.4746079,24.8092268,R
3789887,12.4837858,17.3876854,R
3791381,12.5628892,32.3969427,R
3793942,12.6851123,15.5936288,R
3794122,12.6935774,18.5346683,R
3794124,12.693673,40.1796541,R
3794313,12.7017232,33.3527634,R
3794543,12.7107909,41.0877146,R
3794940,12.7295098,30.2404399,R
3795321,12.7490139,27.7019348,R
3796020,12.7851623,17.41328,R
3796141,12.7904095,35.5451224,R
3796270,12.7978261,19.2751709,R
3796429,12.8066719,12.8409461,R
3797009,12.8396417,34.8775069,R
3797433,12.8633798,17.6586619,R
3797601,12.8719473,19.8167323,R
3798383,12.9163657,19.5564563,R
3798950,12.9472623,18.2487097,R
3800319,13.007029,19.1520042,R
3800475,13.0126859,14.6637945,R
3801031,13.0384329,38.5448951,R
3801252,13.0497853,27.2432924,R
3801338,13.0537626,18.7210058,R
3802567,13.1153139,19.2474108,R
3803510,13.1751325,9.0227216,R
3804877,13.2545429,62.9807191,R
3804988,13.2614185,18.185352,R
3805182,13.2717138,9.4252005,R
3807040,13.3818786,13.8269539,R
3807298,13.3973864,16.9491499,R
3808096,13.4484016,17.4341848,R
3808145,13.4512927,17.4410562,R
3808775,13.4896395,11.2556226,R
3811099,13.6324389,51.8735518,R
3811245,13.6411155,7.5716696,R
3811254,13.6416923,7.6408079,R
3811259,13.6419801,33.0376456,R
3811814,13.6767371,30.3180504,R
4364982,13.3250826,6.4674216,R
48864,13.7845432,11.1062937,R
48871,13.7858985,3.643898,R
48952,13.8041053,24.777688,R
48960,13.8050447,18.3571043,R
48968,13.8062868,-0.7669639,R
49067,13.8274377,4.2383152,R
49123,13.8425868,16.1019937,R
49148,13.8454739,33.6326299,R
49167,13.8506166,-0.1541967,R
49186,13.8548867,21.5419945,R
49244,13.868993,14.1161262,R
49254,13.8698754,13.9999239,R
49310,13.8823769,2.8143543,R
49315,13.8826871,20.9169525,R
49342,13.8882774,33.4908244,R
49408,13.9026007,60.6780593,R
49508,13.9262022,59.7428209,R
49548,13.9350947,59.7420061,R
49563,13.937963,47.2356505,R
49599,13.9481491,20.1426552,R
49627,13.9538607,11.9975013,R
49672,13.9637331,9.8733246,R
49707,13.9702399,6.5181757,R
49715,13.9703097,17.5310751,R
49727,13.9736764,59.148721,R
49769,13.9841142,15.5657608,R
49772,13.985794,28.0565905,R
49776,13.9848134,15.8323663,R
49848,14.0087201,27.7756092,R
49853,14.0088182,12.3045066,R
49854,14.0090606,28.660837,R
49924,14.023705,-0.6238511,R
49948,14.0289228,9.8682971,R
49995,14.0369533,8.0370415,R
50005,14.0417764,18.5692758,R
50019,14.0450207,9.3465985,R
50031,14.0472312,49.1726518,R
50059,14.0535592,8.8955347,R
50097,14.0602074,39.0528009,R
50104,14.061412,9.5734451,R
50135,14.0699754,12.7074137,R
50159,14.0723293,33.3214056,
50173,14.077095,10.9782961,R
50274,14.0953304,25.2313841,R
50287,14.0990249,9.0264533,R
50332,14.1119774,60.0467035,R
50501,14.1536358,18.4386825,R
50514,14.1560879,8.9066166,R
50623,14.1798996,35.9134762,R
50719,14.2046749,18.2994622,R
50724,14.2056074,1.2725635,R
50737,14.2083,11.2405304,R
50743,14.2099458,47.2530704,R
50783,14.2221813,8.8505486,R
50797,14.2245957,17.7562891,R
50870,14.2414192,35.8437115,R
50962,14.2682376,32.1308921,R
50975,14.2702562,26.1903012,R
50983,14.2730052,1.5911658,R
51092,14.3039893,7.337698,R
51114,14.3094698,37.0244637,R
51160,14.3208335,7.0211434,R
51233,14.3388461,3.9335328,R
51313,14.3612439,13.2323687,R
51318,14.3650498,7.8825101,R
51340,14.3718998,50.5013706,R
51433,14.4016533,34.8920976,R
51438,14.4024691,26.63635,R
51443,14.4033694,35.1461312,R
51465,14.4101625,4.5591561,R
51543,14.4388477,16.797256,R
51590,14.4495081,12.8991276,R
51617,14.4562483,3.5764567,R
51643,14.4641156,25.838147,R
51646,14.462881,6.5977195,R
51715,14.478009,11.3679846,R
51725,14.4792414,28.964211,R
51737,14.4826406,13.4462024,
51752,14.4862904,2.2870346,R
51754,14.4883275,30.8322052,R
51785,14.4941718,3.2662933,R
51789,14.4946758,57.2776117,R
51908,14.5287712,-1.9916156,R
51927,14.5334989,52.749284,R
51941,14.5368139,45.9164863,R
52039,14.5634331,40.0941325,R
52042,14.5645231,5.4583216,R
52075,14.5719517,3.6643284,R
52077,14.5743132,31.5520202,R
52099,14.5782667,47.9378085,R
52114,14.581236,48.6619157,R
52127,14.5845138,16.114822,R
52182,14.6005604,2.8516235,R
52189,14.6007198,36.503199,R
52202,14.6061423,58.7942742,R
52236,14.6174393,28.7740404,R
52264,14.624403,25.7655899,R
52285,14.6292709,3.8071014,R
52299,14.6339447,10.1623536,R
52329,14.6439672,52.581181,R
52365,14.6530808,5.3634879,R
52380,14.6588201,9.2349467,R
52384,14.6605167,3.1466308,R
52519,14.7059216,8.9959928,R
52522,14.7055457,19.191825,R
52527,14.706211,22.3327812,R
52533,14.7093214,61.1772789,R
52625,14.7367164,7.9496144,R
52628,14.7374297,4.2185711,R
52640,14.7414603,4.7447471,R
52735,14.7697573,-0.2229715,R
52737,14.7699387,10.3944702,R
52792,14.787095,13.3997127,R
52804,14.7890055,30.5501317,R
52892,14.8140094,57.770838,R
52900,14.8156305,22.1419358,R
52942,14.8262288,47.3761873,R
52980,14.8387052,17.2632214,R
52987,14.8413268,9.7972206,R
52996,14.8451564,-0.8757997,R
53013,14.8486028,4.9489279,R
53078,14.8651598,5.3261847,R
53090,14.8693169,55.899422,R
53113,14.870795,1.9236611,R
53120,14.8755966,17.0628191,R
53121,14.8748588,16.4665028,R
53126,14.8761339,3.4092982,R
53149,14.8805022,60.3435518,R
53201,14.8875083,3.9597557,R
53204,14.8880884,16.8830148,R
53288,14.9087865,24.0273171,R
53311,14.912371,37.4125129,R
53315,14.9135017,0.6413203,R
53322,14.9162438,11.6990142,R
53324,14.917279,17.5950132,R
53339,14.9209995,42.5068336,R
53378,14.9315627,49.726084,R
53459,14.9599501,8.285307,R
53488,14.9678528,11.5612279,R
53491,14.9685582,2.4384269,R
53716,15.046584,38.0422504,R
