iauname,not_ring_pred,ring_pred,link,ra,dec,redshift,elpetro_absmag_r,sersic_nmgy_r,petro_th50,petro_th90,petro_theta
J160546.81+292931.7,0.0636752992868423,0.9363247156143188,https://storage.yandexcloud.net/ring-galaxies/J160546.81%2B292931.7.jpg,241.44508304285273,29.49213470125723,0.055264115,-20.453241,667.9633,3.2715118,9.985992,7.415717
J021652.08-005647.9,0.0637244582176208,0.9362754821777344,https://storage.yandexcloud.net/ring-galaxies/J021652.08-005647.9.jpg,34.21702892844154,-0.9466709084324786,0.10020499,-20.098797,119.76995,2.4380894,6.1016407,5.3818192
J113141.35+071334.0,0.0638089999556541,0.9361909627914428,https://storage.yandexcloud.net/ring-galaxies/J113141.35%2B071334.0.jpg,172.922332777314,7.226138355995958,0.11608916,-20.661032,113.19197,1.8742172,5.6475487,3.663627
J002503.51+012117.9,0.0638914257287979,0.936108648777008,https://storage.yandexcloud.net/ring-galaxies/J002503.51%2B012117.9.jpg,6.264642583051467,1.354990044414932,0.07255964,-20.241076,251.69923,1.9244431,5.89887,4.4152904
J081044.15+214917.7,0.0639053806662559,0.9360946416854858,https://storage.yandexcloud.net/ring-galaxies/J081044.15%2B214917.7.jpg,122.6839946917735,21.821589938140587,0.04477463,-20.995142,1515.4943,6.7219906,14.993075,14.757559
J145539.06+093006.3,0.063916727900505,0.9360832571983336,https://storage.yandexcloud.net/ring-galaxies/J145539.06%2B093006.3.jpg,223.91279455135,9.501749575069859,0.11814125,-20.585749,124.29369,1.9142036,5.953613,5.3009696
J141004.39+174401.9,0.063987873494625,0.936012089252472,https://storage.yandexcloud.net/ring-galaxies/J141004.39%2B174401.9.jpg,212.51822016429364,17.73382246857949,0.018155921,-22.003962,31355.047,44.93795,96.93869,94.242004
J153057.43+301132.2,0.0640271604061126,0.9359728693962096,https://storage.yandexcloud.net/ring-galaxies/J153057.43%2B301132.2.jpg,232.73934563458454,30.19228463051026,0.08073044,-21.40198,522.37103,5.6774335,12.33345,11.515634
J120237.91+005208.0,0.0640788674354553,0.9359211325645448,https://storage.yandexcloud.net/ring-galaxies/J120237.91%2B005208.0.jpg,180.65799329736566,0.8688974343273944,0.09700327,-20.207636,135.09277,2.0609949,6.0486264,4.871721
J090702.90+093819.8,0.0643266141414642,0.9356734156608582,https://storage.yandexcloud.net/ring-galaxies/J090702.90%2B093819.8.jpg,136.76213681281692,9.638860463328948,0.030188167,-20.116272,3393.0488,7.9498076,27.81166,17.727518
J125735.35-031808.7,0.0643380731344223,0.9356619715690612,https://storage.yandexcloud.net/ring-galaxies/J125735.35-031808.7.jpg,194.39732176857962,-3.3024382582340466,0.113499016,-20.340857,97.716606,2.8317258,5.460339,5.566817
J160227.24+313310.7,0.0644052252173423,0.9355947375297546,https://storage.yandexcloud.net/ring-galaxies/J160227.24%2B313310.7.jpg,240.6135358421194,31.552990079687387,0.055400386,-20.806791,790.73553,4.8205686,14.147447,13.634327
J160309.86+160819.8,0.0644061416387558,0.9355939030647278,https://storage.yandexcloud.net/ring-galaxies/J160309.86%2B160819.8.jpg,240.79108390830353,16.138831264501558,0.041301988,-20.321981,885.6305,4.360629,11.823557,9.8813925
J104812.49+283608.0,0.0644077211618423,0.935592234134674,https://storage.yandexcloud.net/ring-galaxies/J104812.49%2B283608.0.jpg,162.05075177793245,28.601841371580615,0.0052969414,-18.932203,13728.154,14.538125,39.86021,33.653008
J110525.11+215229.6,0.0644412264227867,0.9355587363243104,https://storage.yandexcloud.net/ring-galaxies/J110525.11%2B215229.6.jpg,166.3546495555501,21.874889168011812,0.14746632,-21.277489,104.76387,2.3008466,5.4078665,5.0058374
J095150.97+154520.6,0.0644559189677238,0.9355440139770508,https://storage.yandexcloud.net/ring-galaxies/J095150.97%2B154520.6.jpg,147.96241966137978,15.755749264142493,0.028139062,-19.903162,1733.8132,5.8648095,14.568813,14.077064
J104020.76+132812.4,0.0646405965089798,0.9353594183921814,https://storage.yandexcloud.net/ring-galaxies/J104020.76%2B132812.4.jpg,160.08651475164584,13.470125627200588,0.031418446,-19.940168,1222.3203,5.9488893,16.978285,16.666956
J134930.92+050217.8,0.0647023245692253,0.935297667980194,https://storage.yandexcloud.net/ring-galaxies/J134930.92%2B050217.8.jpg,207.37886492912997,5.038302264682903,0.12261582,-20.622458,128.45049,2.596022,8.191303,6.8512597
J103952.90+205051.0,0.0647920370101928,0.9352079629898072,https://storage.yandexcloud.net/ring-galaxies/J103952.90%2B205051.0.jpg,159.96868048228328,20.84702452860509,0.046040136,-22.216122,4044.4773,22.688955,68.451805,58.307796
J085259.83+154253.0,0.0648360252380371,0.9351639747619628,https://storage.yandexcloud.net/ring-galaxies/J085259.83%2B154253.0.jpg,133.24931948135267,15.714738022362132,0.10164117,-21.500158,606.1387,5.737678,17.107721,13.420155
J111038.80+110153.8,0.0648474246263504,0.9351526498794556,https://storage.yandexcloud.net/ring-galaxies/J111038.80%2B110153.8.jpg,167.66162088656097,11.031536167945376,0.046798386,-19.558773,306.81845,3.9445736,7.751459,7.5098476
J130721.92+095209.3,0.0648761689662933,0.935123860836029,https://storage.yandexcloud.net/ring-galaxies/J130721.92%2B095209.3.jpg,196.8413700746979,9.86925909162313,0.04911636,-20.699892,985.91095,4.456124,12.554666,10.334829
J011535.54+010839.6,0.0649029910564422,0.93509703874588,https://storage.yandexcloud.net/ring-galaxies/J011535.54%2B010839.6.jpg,18.89811103882423,1.1443643916653343,0.063935146,-21.72646,1602.3098,6.427166,17.1007,15.874659
J141751.38-001836.7,0.064937800168991,0.9350622296333312,https://storage.yandexcloud.net/ring-galaxies/J141751.38-001836.7.jpg,214.46413180479948,-0.310202456533407,0.123079605,-21.378365,245.48517,3.3855855,7.4373207,7.5094852
J092837.71+132939.6,0.0651579350233078,0.934842050075531,https://storage.yandexcloud.net/ring-galaxies/J092837.71%2B132939.6.jpg,142.1571809300046,13.494313734040068,0.0702236,-20.177662,222.03378,3.8756535,7.4733157,7.655921
J105915.75+090048.7,0.0653359442949295,0.9346640706062316,https://storage.yandexcloud.net/ring-galaxies/J105915.75%2B090048.7.jpg,164.81564986960498,9.013531853979334,0.049684484,-19.883738,398.72287,3.6830134,8.938591,7.6296973
J153108.71+075301.6,0.0653364062309265,0.9346636533737184,https://storage.yandexcloud.net/ring-galaxies/J153108.71%2B075301.6.jpg,232.78632316679614,7.883791925816894,0.044504393,-20.524115,987.3201,4.355278,12.200521,11.456174
J103630.78+153544.8,0.0653947442770004,0.9346052408218384,https://storage.yandexcloud.net/ring-galaxies/J103630.78%2B153544.8.jpg,159.12827022132305,15.595811120788708,0.09339458,-21.096428,383.50565,3.7746975,10.394143,8.80468
J235448.09-095633.0,0.0654072239995002,0.9345928430557252,https://storage.yandexcloud.net/ring-galaxies/J235448.09-095633.0.jpg,358.70039998085133,-9.942525710753984,0.075519025,-20.400595,266.02725,2.0462089,6.427166,4.9964805
J110039.65+085927.0,0.0654878616333007,0.9345121383666992,https://storage.yandexcloud.net/ring-galaxies/J110039.65%2B085927.0.jpg,165.16522778089424,8.990870090611411,0.06240977,-20.189966,334.32895,3.8015058,8.798181,8.085743
J094029.87+183549.2,0.0654970854520797,0.934502899646759,https://storage.yandexcloud.net/ring-galaxies/J094029.87%2B183549.2.jpg,145.12446799735213,18.597034585103874,0.14938608,-20.761791,72.52705,1.689238,5.6753707,4.6786566
J121436.11+152040.6,0.0655811354517936,0.9344188570976256,https://storage.yandexcloud.net/ring-galaxies/J121436.11%2B152040.6.jpg,183.65049006748643,15.344642102380162,0.07392744,-20.077599,212.64264,2.4530978,8.043182,7.161477
J115551.18-011843.2,0.0656101629137992,0.93438982963562,https://storage.yandexcloud.net/ring-galaxies/J115551.18-011843.2.jpg,178.96330265098678,-1.311982703108474,0.14161612,-21.465355,165.777,2.7551174,7.0489826,5.6475487
J123821.98+124101.3,0.0656625628471374,0.9343374967575072,https://storage.yandexcloud.net/ring-galaxies/J123821.98%2B124101.3.jpg,189.59161884617112,12.683726283583605,0.11564868,-21.203438,274.52557,3.2966292,9.42301,8.390046
J010823.24+000523.2,0.0657154321670532,0.9342846274375916,https://storage.yandexcloud.net/ring-galaxies/J010823.24%2B000523.2.jpg,17.096852066467658,0.08977870728601012,0.04688035,-21.313515,1833.0531,4.2567143,13.218228,10.100944
J162301.91-002127.0,0.065742902457714,0.93425714969635,https://storage.yandexcloud.net/ring-galaxies/J162301.91-002127.0.jpg,245.7580003007326,-0.3575164848097276,0.09196427,-20.641996,233.10316,3.6830134,12.012248,7.5098476
J101959.77+021858.9,0.0659485459327697,0.9340514540672302,https://storage.yandexcloud.net/ring-galaxies/J101959.77%2B021858.9.jpg,154.9990803232192,2.3164038211375333,0.06632871,-20.641275,515.0868,3.8621006,9.323244,8.80468
J121543.55+051022.7,0.0660030245780944,0.9339969754219056,https://storage.yandexcloud.net/ring-galaxies/J121543.55%2B051022.7.jpg,183.9314609996302,5.173013650292121,0.087987766,-21.69293,647.4042,5.382372,13.370387,11.19691
J131536.13+062755.4,0.0660281777381897,0.9339718222618104,https://storage.yandexcloud.net/ring-galaxies/J131536.13%2B062755.4.jpg,198.9005888359743,6.465388421670519,0.05643407,-19.96428,375.74658,3.7746975,8.957146,7.587428
J144536.69+270208.0,0.0660399198532104,0.9339600801467896,https://storage.yandexcloud.net/ring-galaxies/J144536.69%2B270208.0.jpg,221.40351591230694,27.034857483347416,0.029790739,-20.172337,102064.89,5.4833875,13.078573,16.79724
J101959.37+034815.6,0.0660725161433219,0.9339275360107422,https://storage.yandexcloud.net/ring-galaxies/J101959.37%2B034815.6.jpg,154.99738193931546,3.8043508488119793,0.10629405,-21.286148,366.61307,3.456994,11.275079,9.986246
J204148.44+002407.0,0.0660794004797935,0.9339205622673036,https://storage.yandexcloud.net/ring-galaxies/J204148.44%2B002407.0.jpg,310.4518856225355,0.40197345989418626,0.088578455,-20.931492,287.66187,3.7814956,9.27499,7.549587
J233343.39-003410.5,0.0661152154207229,0.9338847994804382,https://storage.yandexcloud.net/ring-galaxies/J233343.39-003410.5.jpg,353.43080049115906,-0.5695989513112549,0.041724633,-20.654276,1296.8392,4.7699537,13.491169,12.596584
J112744.40-090956.0,0.0661848038434982,0.9338152408599854,https://storage.yandexcloud.net/ring-galaxies/J112744.40-090956.0.jpg,171.9352474467397,-9.165519545649314,0.022115333,-20.16159,4948.3784,11.72584,29.581388,24.888685
J021052.49-024821.9,0.0663413852453231,0.9336585998535156,https://storage.yandexcloud.net/ring-galaxies/J021052.49-024821.9.jpg,32.719602273400625,-2.8064368172819414,0.03730253,-21.908651,5814.756,12.187918,34.131092,25.740915
J090256.02+285629.8,0.0663936734199523,0.9336063265800476,https://storage.yandexcloud.net/ring-galaxies/J090256.02%2B285629.8.jpg,135.73344744111722,28.94162246548276,0.04788355,-20.370169,759.1832,4.007525,11.637828,9.42301
J010510.60+005343.5,0.0664635524153709,0.933536410331726,https://storage.yandexcloud.net/ring-galaxies/J010510.60%2B005343.5.jpg,16.294197540227554,0.895422433271033,0.04347277,-19.899162,470.71155,5.529575,10.695449,10.639151
J140600.93+061438.4,0.0664821043610572,0.9335179328918456,https://storage.yandexcloud.net/ring-galaxies/J140600.93%2B061438.4.jpg,211.50390739276065,6.244030940338188,0.0825914,-20.703087,295.76047,3.1106951,8.569049,7.5895367
J111455.89+062615.6,0.0665014386177063,0.9334985017776488,https://storage.yandexcloud.net/ring-galaxies/J111455.89%2B062615.6.jpg,168.73291773267096,6.437677086624167,0.09863147,-21.694319,538.9468,4.406901,9.8813925,9.522999
J145550.30+242939.2,0.0665193349123001,0.9334806203842164,https://storage.yandexcloud.net/ring-galaxies/J145550.30%2B242939.2.jpg,223.95907635747173,24.494638340573665,0.06880977,-20.709984,412.72714,1.8062402,5.5004687,4.05005
J145314.79+164230.9,0.0665339231491088,0.9334660768508912,https://storage.yandexcloud.net/ring-galaxies/J145314.79%2B164230.9.jpg,223.3116204539371,16.71182544382465,0.046874076,-20.334166,848.9809,4.9964805,15.338832,11.924413
J111148.99+080014.9,0.0666003078222274,0.933399736881256,https://storage.yandexcloud.net/ring-galaxies/J111148.99%2B080014.9.jpg,167.95416195362694,8.004165229831111,0.069652766,-20.99985,616.7925,5.4755754,12.845367,12.200521
J231238.90+181637.9,0.0666393861174583,0.9333605766296388,https://storage.yandexcloud.net/ring-galaxies/J231238.90%2B181637.9.jpg,348.16241688368854,18.277115535204338,0.0362985,-20.322704,1163.3774,4.05005,10.307529,8.938591
J105306.94+042856.3,0.0666547864675521,0.9333451986312866,https://storage.yandexcloud.net/ring-galaxies/J105306.94%2B042856.3.jpg,163.27893233274833,4.482308237359331,0.04110958,-20.064072,891.1502,3.722369,10.049972,8.300624
J112447.96+060325.9,0.0668445900082588,0.9331554174423218,https://storage.yandexcloud.net/ring-galaxies/J112447.96%2B060325.9.jpg,171.19984069413377,6.0572026794675535,0.06290185,-20.744589,923.5562,5.538606,12.483024,10.943514
J103030.40+010435.8,0.0668448284268379,0.9331551790237428,https://storage.yandexcloud.net/ring-galaxies/J103030.40%2B010435.8.jpg,157.62671541346214,1.0766087468522632,0.10697986,-21.599087,509.4799,4.4306955,11.654552,10.0433035
J112328.26+273037.1,0.0668618306517601,0.9331381916999816,https://storage.yandexcloud.net/ring-galaxies/J112328.26%2B273037.1.jpg,170.86778938986194,27.510305910065586,0.055781335,-20.824453,742.4904,5.414066,11.699411,11.515634
J093228.66+322228.5,0.0669180229306221,0.9330820441246032,https://storage.yandexcloud.net/ring-galaxies/J093228.66%2B322228.5.jpg,143.11945544373629,32.37459292511946,0.12902115,-20.730732,84.03993,2.858805,8.301952,7.7106576
J113715.50+165238.0,0.0669684931635856,0.9330314993858336,https://storage.yandexcloud.net/ring-galaxies/J113715.50%2B165238.0.jpg,174.31480962875838,16.877151387420085,0.02122138,-20.998745,7868.5674,8.048499,28.156925,19.207775
J150711.90+202849.9,0.0670836195349693,0.9329164028167723,https://storage.yandexcloud.net/ring-galaxies/J150711.90%2B202849.9.jpg,226.79989246004135,20.47959790609581,0.042145934,-22.03165,4462.209,7.6138167,24.432308,17.618494
J133100.00+101521.4,0.0670902505517005,0.9329097867012024,https://storage.yandexcloud.net/ring-galaxies/J133100.00%2B101521.4.jpg,202.7500267037407,10.255964657293742,0.054358542,-21.145063,1529.5514,4.8233004,13.681164,11.440033
J094030.96+133230.8,0.0671184659004211,0.9328815340995787,https://storage.yandexcloud.net/ring-galaxies/J094030.96%2B133230.8.jpg,145.12903042398486,13.541908640600035,0.02866512,-19.976456,1436.6263,3.9515269,11.3258,9.164548
J122128.32+073252.3,0.0672216191887855,0.9327783584594728,https://storage.yandexcloud.net/ring-galaxies/J122128.32%2B073252.3.jpg,185.36800975525568,7.5478630337360615,0.091820166,-21.518097,518.0635,4.621275,9.62405,9.573391
J102435.76+010635.3,0.0672808140516281,0.9327192306518556,https://storage.yandexcloud.net/ring-galaxies/J102435.76%2B010635.3.jpg,156.14900243087246,1.1098114406734618,0.02170384,-19.877695,2647.8232,4.355278,12.270542,9.872351
J113512.19+081058.6,0.0673273578286171,0.932672679424286,https://storage.yandexcloud.net/ring-galaxies/J113512.19%2B081058.6.jpg,173.80084258395308,8.182979291723285,0.11709032,-21.618128,355.95822,4.795194,10.527441,9.522999
J115919.04+103344.1,0.0674698203802108,0.932530164718628,https://storage.yandexcloud.net/ring-galaxies/J115919.04%2B103344.1.jpg,179.829375497666,10.562288624402296,0.06895014,-20.129034,309.9438,2.149876,7.0489826,4.71987
J150554.65+131707.8,0.0676060020923614,0.9323939681053162,https://storage.yandexcloud.net/ring-galaxies/J150554.65%2B131707.8.jpg,226.47776234114363,13.285504083307982,0.04525359,-20.518698,1058.6268,3.544405,11.133017,8.704482
J141159.01+252721.4,0.0676911771297454,0.932308793067932,https://storage.yandexcloud.net/ring-galaxies/J141159.01%2B252721.4.jpg,212.99590143420235,25.45591709891668,0.05063544,-20.587278,832.91986,3.0895483,10.217217,7.3734
J084948.04+312218.8,0.0676970109343528,0.9323030114173888,https://storage.yandexcloud.net/ring-galaxies/J084948.04%2B312218.8.jpg,132.4502126354492,31.371893636904254,0.09746454,-20.953005,249.61928,2.4263463,6.9177375,5.9849334
J140538.19+250502.5,0.067701406776905,0.9322985410690308,https://storage.yandexcloud.net/ring-galaxies/J140538.19%2B250502.5.jpg,211.40915624303386,25.08402898216261,0.09309679,-20.61224,215.09122,2.039234,5.7304387,5.2534547
J093614.30+172905.2,0.0677197054028511,0.9322803020477296,https://storage.yandexcloud.net/ring-galaxies/J093614.30%2B172905.2.jpg,144.05963397358937,17.484784177102505,0.028514322,-20.348703,1775.5536,10.757237,19.61834,19.958057
J021613.39-074811.0,0.0677563846111297,0.9322436451911926,https://storage.yandexcloud.net/ring-galaxies/J021613.39-074811.0.jpg,34.05578879863911,-7.8030657138286355,0.05360691,-19.916542,375.92218,3.9348836,9.049385,8.507998
J130456.17+060406.9,0.0678550228476524,0.9321449995040894,https://storage.yandexcloud.net/ring-galaxies/J130456.17%2B060406.9.jpg,196.23404998730638,6.068623067383562,0.04707651,-20.298092,693.0347,3.0296829,8.844737,7.391881
J104347.40+103230.4,0.0678774490952491,0.932122528553009,https://storage.yandexcloud.net/ring-galaxies/J104347.40%2B103230.4.jpg,160.94754028168802,10.541758393023867,0.05397293,-20.976852,942.00494,4.9964805,11.992848,10.695853
J021316.30-073951.5,0.0678823068737983,0.9321177005767822,https://storage.yandexcloud.net/ring-galaxies/J021316.30-073951.5.jpg,33.31505413299454,-7.6627697825608045,0.015967738,-20.519726,19752.016,10.584405,38.751366,36.884586
J225425.74+170505.6,0.0679172724485397,0.9320826530456544,https://storage.yandexcloud.net/ring-galaxies/J225425.74%2B170505.6.jpg,343.60726501084594,17.08489716367114,0.1238999,-21.660711,370.0806,4.0287313,12.730249,10.8661375
J114535.60+000108.5,0.067932978272438,0.9320670366287231,https://storage.yandexcloud.net/ring-galaxies/J114535.60%2B000108.5.jpg,176.3983673675789,0.01905194297561602,0.058284134,-20.043186,336.98972,2.2783794,6.243227,5.6475487
J214424.61-072342.7,0.0679730251431465,0.932026982307434,https://storage.yandexcloud.net/ring-galaxies/J214424.61-072342.7.jpg,326.1025909773602,-7.395199622005372,0.05340706,-20.700594,624.2809,4.621275,11.394722,9.373409
J085703.48+172412.6,0.0680067166686058,0.931993305683136,https://storage.yandexcloud.net/ring-galaxies/J085703.48%2B172412.6.jpg,134.26453442400083,17.403514699072087,0.09205017,-21.009619,384.55783,3.2966292,8.4790745,7.751459
J170816.20+240423.4,0.0681040063500404,0.9318959712982178,https://storage.yandexcloud.net/ring-galaxies/J170816.20%2B240423.4.jpg,257.0675416635595,24.073175671301787,0.040433824,-20.141582,929.6188,2.9197977,8.000845,5.953613
J090127.75+060024.1,0.0681387856602668,0.9318612217903136,https://storage.yandexcloud.net/ring-galaxies/J090127.75%2B060024.1.jpg,135.3656680823987,6.006714945754284,0.076380424,-20.800257,415.6593,3.862174,11.21573,9.986246
J224037.56+144645.4,0.068309411406517,0.9316906332969666,https://storage.yandexcloud.net/ring-galaxies/J224037.56%2B144645.4.jpg,340.1565103198106,14.779251119502879,0.08677515,-21.090635,434.1896,3.2107744,11.334743,9.129296
J104134.43+040727.7,0.068446859717369,0.9315531253814696,https://storage.yandexcloud.net/ring-galaxies/J104134.43%2B040727.7.jpg,160.39349060042036,4.1243663052629005,0.08245781,-21.164515,569.3835,4.5969496,11.334743,10.808941
J124157.21+060335.1,0.0684764310717582,0.9315235614776612,https://storage.yandexcloud.net/ring-galaxies/J124157.21%2B060335.1.jpg,190.48839433098638,6.059776874375777,0.08035664,-19.85824,130.89369,2.608586,5.6753707,5.1779103
J113411.70-035642.0,0.0685750767588615,0.9314248561859132,https://storage.yandexcloud.net/ring-galaxies/J113411.70-035642.0.jpg,173.54924617582665,-3.9452749998525305,0.0512989,-19.388533,216.64342,5.1629157,9.522999,9.226169
J135840.52+065649.5,0.068644180893898,0.9313557744026184,https://storage.yandexcloud.net/ring-galaxies/J135840.52%2B065649.5.jpg,209.66884947191397,6.947090145019647,0.065099046,-20.376997,347.87628,4.7469172,12.649326,11.157064
J080405.97+102203.0,0.0686579495668411,0.93134206533432,https://storage.yandexcloud.net/ring-galaxies/J080405.97%2B102203.0.jpg,121.0248906636203,10.3675097516795,0.033639405,-19.737522,736.23224,4.8233004,9.275465,9.448725
J135635.05+095025.3,0.0686720088124275,0.9313279986381532,https://storage.yandexcloud.net/ring-galaxies/J135635.05%2B095025.3.jpg,209.14605170403357,9.840387968976916,0.06661787,-21.342627,975.00806,6.309475,15.312954,14.22231
J122318.67+115659.9,0.0688653737306594,0.9311346411705016,https://storage.yandexcloud.net/ring-galaxies/J122318.67%2B115659.9.jpg,185.82783815388382,11.949990233203177,0.0651247,-20.573236,492.9649,3.1770618,9.42301,8.523943
J121458.33+102913.8,0.0689200684428215,0.9310799837112428,https://storage.yandexcloud.net/ring-galaxies/J121458.33%2B102913.8.jpg,183.7430936061116,10.487176576001996,0.06874082,-20.396355,373.17664,2.2459679,5.842183,5.460339
J105524.09+062904.1,0.0689702630043029,0.9310297966003418,https://storage.yandexcloud.net/ring-galaxies/J105524.09%2B062904.1.jpg,163.85040647145968,6.4844768209050345,0.070881724,-20.055056,242.02785,2.7118394,6.757561,5.357219
J125806.63-024717.7,0.0690497308969497,0.9309502840042114,https://storage.yandexcloud.net/ring-galaxies/J125806.63-024717.7.jpg,194.52768304500057,-2.7882775434222844,0.11609177,-21.262543,288.8441,3.0457146,7.0118785,6.757561
J144508.61-025056.4,0.0690821185708046,0.9309178590774536,https://storage.yandexcloud.net/ring-galaxies/J144508.61-025056.4.jpg,221.28589045231917,-2.84902515172686,0.042608082,-20.09573,792.11505,4.1146846,11.823557,11.455018
J124206.09-050751.0,0.0691131874918937,0.9308868050575256,https://storage.yandexcloud.net/ring-galaxies/J124206.09-050751.0.jpg,190.5257799279066,-5.13097988016346,0.080055505,-21.51033,573.447,5.529575,12.730249,10.923637
J135049.10+051331.5,0.0691436454653739,0.9308562874794006,https://storage.yandexcloud.net/ring-galaxies/J135049.10%2B051331.5.jpg,207.7046248261633,5.225449955891912,0.13645017,-21.281885,116.61627,4.1667485,13.599401,9.197649
J165831.59+273510.9,0.0692344531416893,0.9307655096054076,https://storage.yandexcloud.net/ring-galaxies/J165831.59%2B273510.9.jpg,254.63159508853107,27.586323139980276,0.03324972,-20.628107,3296.167,10.943514,24.80627,23.56098
J110045.97+274817.1,0.0692552626132965,0.930744767189026,https://storage.yandexcloud.net/ring-galaxies/J110045.97%2B274817.1.jpg,165.1915537752431,27.80478515344851,0.045489322,-21.122643,1702.5615,3.9515269,13.524295,9.872351
J115028.50+074116.8,0.0692594796419143,0.9307405352592468,https://storage.yandexcloud.net/ring-galaxies/J115028.50%2B074116.8.jpg,177.61879872502547,7.688000086965263,0.082402326,-20.419823,238.56569,2.9820917,8.614392,7.470318
J133856.13+041344.6,0.0693003237247467,0.9306996464729308,https://storage.yandexcloud.net/ring-galaxies/J133856.13%2B041344.6.jpg,204.7339002224402,4.229009773036759,0.023118906,-17.494907,197.75417,3.6398728,7.6190467,6.9848614
J152754.57+191904.7,0.0693089365959167,0.9306910634040833,https://storage.yandexcloud.net/ring-galaxies/J152754.57%2B191904.7.jpg,231.97739760544238,19.317984863443698,0.10244167,-21.172886,277.2541,3.1271558,8.345883,6.276263
J170112.30+285106.0,0.0693627819418907,0.9306371808052064,https://storage.yandexcloud.net/ring-galaxies/J170112.30%2B285106.0.jpg,255.30128191640975,28.85168375501741,0.06255587,-21.002905,772.3467,2.6551907,9.129296,7.3142676
J104652.70-024938.9,0.0693887770175933,0.930611252784729,https://storage.yandexcloud.net/ring-galaxies/J104652.70-024938.9.jpg,161.7205477181058,-2.826741774044856,0.10696416,-20.409405,98.708115,4.855539,11.456174,9.872351
J105450.19+160807.0,0.0694169774651527,0.9305829405784608,https://storage.yandexcloud.net/ring-galaxies/J105450.19%2B160807.0.jpg,163.7091406536884,16.135315153950543,0.05877509,-20.976526,913.41693,3.1792285,10.574132,7.674768
J144425.13+153128.0,0.0694683194160461,0.930531680583954,https://storage.yandexcloud.net/ring-galaxies/J144425.13%2B153128.0.jpg,221.10474478387565,15.524477386436713,0.05343756,-20.555828,762.72,3.1603386,10.199303,7.237469
J143958.00+213557.9,0.0694966167211532,0.9305033683776855,https://storage.yandexcloud.net/ring-galaxies/J143958.00%2B213557.9.jpg,219.99211553342002,21.59698902815034,0.04000745,-20.485147,1504.6718,5.6668515,17.901798,12.993234
J085656.35+151553.4,0.0694999545812606,0.9305000901222228,https://storage.yandexcloud.net/ring-galaxies/J085656.35%2B151553.4.jpg,134.2347937275986,15.264835966825608,0.0947377,-20.587288,277.6111,4.5247393,13.420155,8.938591
J122057.93+104449.5,0.0695197209715843,0.9304802417755128,https://storage.yandexcloud.net/ring-galaxies/J122057.93%2B104449.5.jpg,185.24139469529004,10.747112437379045,0.1471301,-21.58979,134.81639,3.000635,7.330372,7.121067
J101932.90-032015.0,0.0695276707410812,0.9304723143577576,https://storage.yandexcloud.net/ring-galaxies/J101932.90-032015.0.jpg,154.88689421997898,-3.3375244636354253,0.049984656,-21.398077,2181.6812,4.5854716,13.601913,11.588048
J111038.60+220657.4,0.0697185546159744,0.930281400680542,https://storage.yandexcloud.net/ring-galaxies/J111038.60%2B220657.4.jpg,167.66086647451877,22.115981647607224,0.1277062,-21.18696,183.96143,3.530749,9.226169,7.875165
J015242.00-071726.3,0.0697761178016662,0.930223822593689,https://storage.yandexcloud.net/ring-galaxies/J015242.00-071726.3.jpg,28.174998578595872,-7.290713566389236,0.05838381,-21.984732,3052.6157,10.049972,25.35359,22.829357
J121304.13+155857.1,0.0698009580373764,0.9301989674568176,https://storage.yandexcloud.net/ring-galaxies/J121304.13%2B155857.1.jpg,183.26726416595685,15.982572871300382,0.08499362,-21.26544,422.91544,3.366963,10.527441,8.659977
J112456.60-032549.9,0.0698029473423957,0.9301970601081848,https://storage.yandexcloud.net/ring-galaxies/J112456.60-032549.9.jpg,171.23656746230083,-3.4297423490261396,0.11522656,-19.030142,89.082726,4.207179,11.65256,7.155531
J110847.49+135111.1,0.0698480010032653,0.9301519393920898,https://storage.yandexcloud.net/ring-galaxies/J110847.49%2B135111.1.jpg,167.19787873749473,13.853116491247967,0.034449704,-19.782524,765.46313,5.1121736,14.821093,11.924413
J145921.56+184217.9,0.0699150189757347,0.9300850033760072,https://storage.yandexcloud.net/ring-galaxies/J145921.56%2B184217.9.jpg,224.8398732614351,18.704979191742037,0.07145517,-20.831587,485.64868,3.0137353,8.614392,7.470318
J114234.93-010223.3,0.0699240863323211,0.9300759434700012,https://storage.yandexcloud.net/ring-galaxies/J114234.93-010223.3.jpg,175.64559420397876,-1.0398031721120593,0.10895759,-21.110191,234.43666,3.9864302,9.777639,8.798181
J145523.76+185008.4,0.0699460208415985,0.930054008960724,https://storage.yandexcloud.net/ring-galaxies/J145523.76%2B185008.4.jpg,223.84901240046796,18.83569009620464,0.05763482,-21.953028,2307.8,5.8648095,19.174358,14.485678
J102942.99-022704.0,0.0700053870677948,0.9299945831298828,https://storage.yandexcloud.net/ring-galaxies/J102942.99-022704.0.jpg,157.4294606500256,-2.451057421121111,0.106890775,-20.282558,92.341034,4.008877,7.655921,7.9574156
J110256.17+281242.2,0.0700356662273407,0.9299643039703368,https://storage.yandexcloud.net/ring-galaxies/J110256.17%2B281242.2.jpg,165.73406790507843,28.211738823074253,0.13955441,-21.17718,113.52902,2.2459679,6.8512597,6.160845
J142201.76+260919.8,0.0701065063476562,0.9298934936523438,https://storage.yandexcloud.net/ring-galaxies/J142201.76%2B260919.8.jpg,215.50735144851555,26.155509748537547,0.07003605,-21.228674,762.7945,3.4567614,11.440033,8.098305
